user_id,device_id_match,geo_distance_km,request_hour,days_since_last_request,recent_profile_change,failed_login_count_24h,new_device_flag,otp_request_count_1h,account_age_days,impossible_travel_flag,vpn_proxy_detected,repeated_request_10min,sim_swap_history_count,ip_risk_score,behavioral_risk_score,label,hour,day,month,weekday
11444,1,49.15,21,12,0,3,0,0,1466,0,0,0,0,43,10,0,6,29,7,1
49765,1,15.93,14,13,0,0,0,6,975,0,0,0,0,12,20,0,13,15,6,6
21447,1,61.89,8,18,0,1,0,3,958,0,0,0,0,19,0,0,10,8,8,4
87842,1,75.65,17,18,0,2,0,5,2106,0,0,0,1,14,20,0,8,10,9,2
58630,0,1.21,7,34,0,2,1,8,687,0,0,0,0,37,55,1,19,30,3,6
28398,1,15.14,1,14,0,2,0,2,75,0,0,0,1,36,10,0,3,17,11,0
46571,0,42.54,15,13,0,0,0,0,797,0,0,0,0,28,15,0,18,27,7,6
25803,1,38.9,15,16,0,0,0,1,547,0,0,0,1,30,0,0,18,25,8,0
24494,1,2.28,7,13,0,1,0,4,1324,0,0,0,0,4,0,0,16,6,10,0
67310,1,31.16,16,15,0,0,0,2,895,0,0,0,1,18,0,0,0,11,6,2
19935,1,38.85,9,21,0,1,1,2,2379,0,0,0,1,15,10,0,3,15,5,3
80783,0,22.59,18,24,0,1,0,1,93,0,0,0,0,12,15,0,0,21,5,2
72251,1,21.28,14,17,0,3,1,5,990,0,0,0,0,36,40,0,1,5,5,0
50802,1,13.2,18,19,0,0,0,2,1667,0,0,0,0,38,10,0,4,6,1,0
32199,1,28.62,9,18,0,1,0,2,2257,0,0,0,0,30,0,0,12,25,11,1
18937,1,68.32,16,12,0,1,0,0,2324,0,0,0,1,13,0,0,18,6,7,6
44940,1,7.83,12,21,0,1,0,1,468,0,0,0,0,21,0,0,10,25,10,5
82793,1,39.25,3,12,0,2,0,0,1862,0,0,0,0,29,0,0,5,20,8,2
21073,1,90.53,14,10,0,1,0,1,1267,0,0,0,1,5,0,0,7,5,3,2
33318,0,17.76,16,15,1,4,0,3,2479,0,0,0,0,18,40,0,10,27,1,0
34718,1,1086.77,23,19,0,2,0,2,1776,0,0,0,0,12,15,0,17,20,10,0
86378,1,68.69,17,22,0,0,1,1,587,0,0,0,1,3,10,0,11,18,6,2
81443,1,28.81,11,19,0,1,0,2,332,0,0,0,1,41,10,0,18,18,1,5
35221,1,74.87,10,20,0,2,0,3,2290,0,0,0,0,34,0,0,22,13,2,3
55856,1,51.63,8,20,0,1,0,1,488,0,0,0,0,28,0,0,3,16,3,6
39485,1,3.39,8,18,0,1,1,3,334,0,0,0,0,22,10,0,1,31,5,5
65767,1,5.5,15,20,1,0,1,4,932,0,0,0,2,24,30,0,12,11,5,6
28161,1,61.43,10,21,0,1,0,2,1861,0,0,0,1,16,0,0,6,6,10,0
28396,1,1127.3,16,17,0,2,0,2,1438,0,1,0,1,17,30,0,12,12,11,2
20054,1,16.09,11,20,0,2,0,2,108,0,0,0,1,28,0,0,20,30,10,3
83053,1,22.28,12,18,0,2,1,2,2328,0,0,0,0,38,20,0,9,7,9,6
66823,0,35.55,1,13,0,2,0,1,2060,0,0,0,1,44,25,0,11,30,12,1
78478,1,66.03,20,24,0,2,0,7,1227,0,0,0,0,40,30,0,17,15,7,1
13959,1,40.94,17,13,0,2,0,4,1875,0,0,0,0,41,10,0,13,28,10,1
39090,1,205.34,12,17,0,1,0,1,370,0,0,0,0,22,0,0,10,12,9,4
45135,1,27.19,13,29,0,2,0,1,198,0,0,0,0,8,0,0,5,20,11,3
68572,1,40.13,20,25,0,4,0,1,1893,0,0,0,0,23,15,0,10,20,9,5
91515,0,82.72,23,19,0,1,0,4,1966,0,0,0,0,17,15,0,17,12,1,6
90359,1,41.82,18,12,0,1,1,1,591,0,0,0,2,32,20,0,15,28,11,4
26215,1,32.2,10,21,0,0,0,1,2045,0,0,0,0,3,0,0,18,9,6,0
62372,0,63.66,16,23,0,1,0,1,1401,0,0,0,0,44,25,0,23,24,4,3
63324,1,89.77,14,13,0,2,0,3,795,0,0,0,0,28,0,0,20,28,8,3
96572,1,105.12,18,13,0,1,0,3,2387,0,0,1,1,33,20,0,11,20,9,5
21400,1,43.54,3,23,0,2,1,1,2301,0,0,0,0,11,10,0,3,6,11,3
65887,1,44.27,14,19,0,1,1,2,347,0,0,0,0,26,10,0,11,30,10,3
48447,1,45.16,9,17,0,5,0,1,307,0,1,1,0,24,50,0,4,19,12,4
60358,1,24.1,10,20,0,0,0,1,2498,0,0,0,0,34,0,0,23,23,3,6
41534,1,33.82,9,17,0,1,0,2,1554,0,0,0,1,27,0,0,13,21,1,1
94374,1,1.55,17,12,0,1,1,1,177,0,0,0,1,15,10,0,18,28,9,6
63296,1,31.63,18,23,0,2,0,10,1509,0,0,0,0,37,30,0,22,14,10,1
36997,1,1.42,9,20,0,3,0,1,1473,0,0,0,0,6,0,0,16,24,5,5
55330,1,64.88,10,19,0,0,1,4,1459,0,0,0,2,12,20,0,1,3,3,0
51519,1,13.56,10,17,0,1,0,1,1299,0,0,0,0,16,0,0,7,2,6,0
67605,1,68.14,13,15,0,0,0,1,436,0,0,0,0,5,0,0,20,31,12,2
11116,1,29.47,7,18,0,2,1,6,608,0,0,0,0,5,30,0,10,19,4,5
32737,1,35.69,18,10,0,7,0,3,1347,0,0,0,0,15,15,0,14,18,5,6
74621,1,689.12,11,22,0,8,1,1,1636,0,0,0,0,32,40,1,3,29,6,6
62038,0,39.28,13,19,0,6,0,1,1557,0,1,0,1,20,45,0,8,13,12,5
48641,1,6.25,10,31,0,1,0,3,1308,0,0,0,1,25,0,0,14,26,7,5
97097,0,18.04,12,16,0,1,0,3,2415,0,0,0,0,35,15,0,15,7,10,1
16859,1,61.02,14,15,0,2,0,0,672,0,0,0,0,3,0,0,18,28,4,0
79542,0,1212.94,12,19,0,1,0,2,422,0,0,0,1,19,30,0,7,17,9,2
59054,1,32.49,20,17,0,0,0,3,2117,0,0,0,0,13,0,0,13,5,8,1
84073,0,31.09,17,23,0,2,0,3,416,0,0,0,1,44,25,0,16,18,6,2
69951,1,2.45,4,18,0,2,0,2,1310,0,1,0,0,38,25,0,12,28,12,6
63255,1,46.95,3,21,0,1,0,5,827,0,0,0,1,16,20,0,1,7,12,6
54581,1,140.08,18,28,0,4,0,1,1859,0,1,0,0,20,30,0,21,21,1,1
95694,1,26.2,12,26,0,3,0,2,1727,0,0,0,0,38,10,0,11,7,5,2
85193,0,41.86,14,17,1,1,1,4,2438,0,0,0,0,20,35,0,3,25,8,0
29530,1,322.95,15,18,0,0,0,4,932,0,0,0,0,27,0,0,23,4,6,2
51116,0,14.62,3,18,0,1,0,0,1782,0,0,0,0,10,15,1,8,3,2,0
94673,1,5.59,16,22,0,0,1,5,1536,0,0,0,0,28,30,1,22,28,12,6
70281,1,10.92,17,16,1,2,0,4,341,0,0,0,0,33,10,0,5,22,6,6
59973,0,54.91,18,16,0,1,0,2,973,0,0,0,0,5,15,0,19,10,9,2
19275,1,29.73,11,15,0,2,0,8,604,0,0,0,0,36,30,1,4,27,3,3
48736,1,16.28,1,15,0,1,0,2,686,0,0,0,0,19,0,0,18,12,2,2
27112,1,57.44,22,19,0,4,0,1,273,1,0,0,0,36,50,0,5,6,3,3
19581,1,44.85,14,12,0,1,0,1,2315,0,0,0,0,17,0,0,13,7,9,6
70727,1,499.0,14,19,0,2,1,5,793,0,0,0,0,14,30,0,16,2,2,6
28774,1,72.73,12,24,0,0,0,0,1648,0,0,0,1,19,0,0,20,14,1,1
95489,1,33.6,14,21,1,3,1,5,1457,0,0,0,0,8,40,0,13,25,1,5
86462,0,8.84,6,20,0,1,0,4,565,0,0,0,0,42,25,0,18,14,3,4
78749,1,34.08,12,14,0,0,1,1,1898,0,0,1,1,17,30,0,14,23,8,5
24546,1,0.07,7,17,0,0,0,2,1064,0,0,0,0,33,0,0,9,29,1,2
72933,1,7.0,10,24,0,0,0,0,2138,0,0,0,1,29,0,0,1,6,9,5
53200,0,81.52,13,14,0,0,0,1,120,0,0,0,0,15,15,0,23,8,9,0
43690,1,24.04,21,11,0,1,0,1,400,0,0,0,1,4,0,0,20,4,5,6
95928,0,33.79,10,27,1,2,0,1,1253,0,0,0,1,21,25,0,15,4,5,6
36393,1,7.8,3,12,0,3,0,1,570,0,0,0,0,4,0,0,0,30,11,6
82312,1,14.81,16,13,0,6,0,2,1575,0,0,0,0,27,15,0,0,16,12,1
76452,1,14.12,16,20,0,0,1,1,1505,0,0,0,0,29,10,0,13,31,12,2
53792,0,29.86,14,21,0,0,0,1,427,0,0,0,0,8,15,0,10,14,4,0
19673,1,444.91,19,16,0,1,0,4,2190,0,0,0,1,31,0,0,7,4,8,0
45617,1,7.44,15,20,0,0,0,1,72,0,0,0,0,24,0,0,8,22,5,3
77930,1,445.95,18,23,1,0,0,3,2117,0,0,0,2,8,20,0,3,18,2,1
67975,1,35.43,3,18,1,1,0,5,1032,0,0,0,0,11,30,0,11,20,11,3
22343,1,48.57,11,19,0,1,0,2,2324,0,1,0,1,23,15,0,18,21,8,3
30027,0,10.34,16,18,0,1,0,2,1838,0,0,0,0,12,15,0,11,4,6,2
97249,0,15.36,10,17,0,0,0,2,621,0,0,0,0,18,15,0,8,1,2,5
39677,0,38.15,16,11,0,2,1,0,1688,0,0,0,1,25,25,0,2,5,11,2
56538,1,10.04,10,19,0,1,1,0,1751,0,0,0,0,40,20,0,0,19,4,5
14676,1,163.86,9,22,0,1,0,1,1047,0,0,0,0,34,0,0,12,9,1,3
82241,1,28.16,17,16,0,2,0,2,195,0,0,0,0,1,0,0,18,11,9,3
40927,1,15.6,13,12,0,1,0,4,1594,0,0,0,0,40,10,0,14,14,4,0
60860,1,47.9,13,19,0,1,0,0,2305,0,0,0,0,13,0,0,9,10,10,4
10551,1,24.87,9,11,0,1,1,1,762,0,0,0,1,30,10,0,4,5,8,1
93616,1,60.83,18,14,0,0,0,3,883,0,0,0,0,7,0,0,8,14,3,4
65201,1,30.92,0,20,0,7,0,3,2464,0,0,0,0,30,15,0,22,1,5,3
14497,1,23.2,17,15,0,0,0,0,1452,0,0,0,0,24,0,0,23,3,10,4
13853,1,8.5,6,19,0,1,0,1,1065,0,0,0,0,39,10,0,13,21,1,1
82929,1,58.79,17,21,0,1,0,1,230,0,0,0,0,33,0,0,9,11,1,5
15151,1,14.28,17,18,0,0,0,1,1697,0,0,0,0,6,0,0,3,29,1,2
26183,1,39.36,21,20,0,1,0,2,959,0,0,0,1,24,0,0,10,15,9,0
92885,0,66.74,8,17,0,4,0,1,1553,0,0,0,0,41,40,0,17,22,4,1
17987,1,15.04,12,22,0,1,0,1,236,0,0,0,0,2,0,0,2,9,9,1
78737,1,83.61,19,18,0,2,1,0,1884,0,0,0,1,16,10,0,6,29,8,4
65114,1,15.35,1,22,0,2,0,1,2328,0,0,0,0,19,0,0,11,11,6,2
60402,1,6.39,8,9,0,1,0,4,358,0,0,0,0,20,0,0,21,19,10,6
91148,1,39.75,13,22,0,9,0,1,114,0,0,0,0,12,15,0,0,13,11,3
43540,1,17.38,12,17,0,3,1,2,1375,0,0,0,0,9,10,0,1,6,11,3
69993,1,44.11,11,17,0,4,0,2,1145,0,0,0,0,3,15,0,13,9,5,4
96046,1,23.82,11,23,0,1,0,1,2071,0,0,0,0,28,0,0,14,21,2,4
77246,0,23.03,15,17,0,5,0,2,382,0,0,1,0,10,50,0,0,8,2,5
66875,0,55.94,18,20,0,6,0,1,1787,0,0,0,0,37,40,0,17,8,2,5
77635,1,28.25,10,11,1,2,0,1,1017,0,0,0,1,26,10,0,23,20,8,2
49729,1,63.36,11,24,0,0,0,1,931,0,0,0,0,28,0,0,20,26,1,6
16034,1,42.86,11,24,0,4,0,3,818,0,0,0,1,21,15,0,13,26,7,5
63189,1,34.35,17,25,0,0,0,3,42,0,0,0,0,22,0,0,3,10,10,4
18894,1,65.06,0,17,0,3,0,3,2379,0,0,0,1,22,0,0,8,29,8,4
84644,1,11.09,12,19,0,0,0,2,2495,0,0,0,0,29,0,0,13,23,10,3
45876,1,62.26,12,19,0,2,0,1,1551,0,0,0,0,18,0,0,15,20,3,3
92968,1,60.13,11,18,0,2,0,2,1848,0,0,0,0,43,10,0,1,20,9,5
42914,1,51.67,14,13,0,1,0,2,507,0,0,0,0,14,0,0,15,30,12,1
39079,1,1.6,15,18,0,5,0,2,645,0,0,0,0,32,15,0,12,29,12,0
26134,0,29.8,15,19,0,0,1,1,561,0,1,0,1,35,40,0,21,13,2,3
73993,0,21.08,10,18,0,2,0,2,1852,0,1,1,0,8,50,0,0,5,1,6
78308,0,6.63,13,18,0,2,0,0,750,0,0,0,0,33,15,0,20,14,3,4
45709,0,2.53,8,15,1,2,0,2,1394,0,0,0,0,10,25,0,13,12,8,1
55543,1,25.84,16,16,0,0,0,6,1308,0,0,0,1,4,20,0,11,11,11,1
40624,1,53.98,13,20,0,6,0,1,1563,0,0,0,0,5,15,1,12,29,6,6
19502,0,54.7,11,17,0,3,0,2,1157,0,0,0,0,11,15,0,10,19,11,2
80481,1,28.98,11,16,0,0,0,0,991,0,0,0,1,2,0,0,20,28,6,5
82735,1,9.6,14,15,0,2,0,1,1483,0,0,0,1,43,10,0,22,2,6,0
58696,1,36.24,14,15,0,0,0,5,181,0,0,0,0,10,20,0,10,4,4,4
35456,1,3.63,9,10,0,3,0,1,833,0,0,0,0,8,0,0,20,9,6,0
59784,1,13.54,7,15,1,1,0,0,1792,0,0,0,1,30,10,0,3,11,6,2
80624,1,66.3,16,15,0,2,0,2,2061,0,0,0,0,36,10,0,4,17,1,4
33808,1,83.94,13,17,0,0,0,0,2459,0,0,0,0,36,10,0,1,14,2,4
96849,1,64.64,16,23,0,2,0,2,2289,1,0,0,0,4,25,0,15,25,8,0
53726,1,34.31,11,21,0,2,1,5,455,0,0,0,0,30,30,0,1,25,1,5
17560,1,14.47,14,21,0,2,0,3,2020,0,0,0,0,36,10,0,23,27,9,5
66796,1,47.12,11,26,0,9,0,1,2493,0,0,0,0,28,15,0,4,1,10,2
28680,0,0.44,12,19,0,1,0,1,379,0,0,0,1,27,15,0,14,24,12,2
86621,1,24.83,11,15,0,3,1,0,1253,0,0,1,0,13,30,0,3,1,3,5
74203,1,17.63,19,14,0,2,0,2,1393,0,0,1,0,39,30,0,17,29,11,5
95707,1,42.72,18,22,0,1,0,0,1739,0,0,0,1,10,0,0,3,19,3,2
61524,1,32.08,17,23,0,0,0,1,1135,0,0,0,0,33,0,0,5,30,8,5
53596,1,65.0,1,21,0,0,0,1,249,0,0,1,0,36,30,0,7,2,12,1
68232,1,95.46,9,21,0,0,0,4,337,0,0,0,0,16,0,0,7,3,4,3
71367,1,79.19,8,18,0,0,0,5,84,0,0,0,2,26,30,0,13,25,10,5
28971,1,459.07,19,12,1,2,0,7,1442,0,0,1,0,8,50,0,18,11,7,4
68867,1,20.88,6,19,0,2,0,2,1432,0,0,0,2,8,10,0,17,2,10,3
78264,1,45.3,12,15,1,1,0,0,1803,0,0,0,0,40,20,0,5,27,9,5
32727,1,59.2,8,13,0,2,0,1,1494,0,0,0,0,17,0,0,0,9,9,1
66755,1,50.82,12,19,0,1,0,7,1152,0,0,0,1,14,20,0,8,22,8,4
59962,1,34.5,21,16,0,1,0,1,1304,0,0,0,0,38,10,0,20,25,5,6
26203,1,65.44,13,22,0,1,0,1,2246,0,0,0,0,42,10,0,9,19,11,2
77774,1,55.32,12,20,0,3,0,2,2405,0,0,0,0,7,0,0,2,25,7,4
52189,0,618.65,15,22,0,0,0,4,1951,0,0,0,0,13,30,0,1,9,8,5
51369,1,102.61,16,20,0,2,0,6,962,0,0,0,0,9,20,0,3,31,5,5
35920,0,12.09,12,20,0,1,0,2,2239,0,0,0,0,31,15,0,3,19,4,5
78816,1,54.12,0,22,1,6,0,1,2270,0,0,0,2,18,35,0,17,2,1,3
59152,1,16.92,19,13,0,0,0,2,972,0,0,0,2,39,20,0,20,2,5,4
19443,1,2.03,22,22,0,1,0,2,91,0,0,0,0,11,0,0,23,27,3,3
18751,0,471.98,8,16,0,8,0,3,907,0,0,0,0,1,30,0,9,8,1,2
31944,1,26.29,8,27,0,2,0,4,840,0,0,0,0,43,10,0,22,21,4,0
27017,1,1180.81,18,19,0,4,0,0,1028,0,0,0,1,14,30,0,7,4,12,3
59526,1,12.58,13,7,0,2,0,3,2138,0,0,0,0,35,0,0,4,27,2,3
98274,0,2.03,6,21,0,2,0,4,942,0,0,0,0,7,15,0,16,18,9,3
52086,1,12.74,20,14,0,1,0,1,1496,0,1,1,0,38,45,1,11,3,5,5
15060,0,12.95,13,25,0,1,0,3,1707,0,0,0,0,4,15,0,18,10,5,5
81844,1,66.52,10,13,0,2,0,3,2346,0,1,0,0,33,15,0,3,16,10,3
94488,1,26.34,12,11,0,0,0,7,43,0,0,0,0,3,20,0,14,4,5,6
55091,1,49.34,12,8,0,1,1,2,716,0,0,1,0,17,30,0,21,6,3,3
37001,0,12.39,9,23,1,3,0,0,340,0,0,0,0,9,25,0,8,10,5,5
72960,1,45.28,16,21,0,2,0,2,1294,0,0,0,0,18,0,0,21,14,10,1
54626,1,25.57,9,19,0,1,1,2,32,0,0,0,0,29,10,0,17,3,7,3
58345,1,8.77,14,17,0,0,0,6,1358,0,0,0,1,15,20,0,13,16,3,6
18003,1,210.93,22,23,1,0,0,4,1367,0,0,0,1,14,10,0,9,20,4,6
67156,1,6.85,11,12,1,3,0,1,2109,0,0,0,0,28,10,0,9,18,3,1
37175,1,50.32,10,18,0,1,0,5,2231,0,0,0,0,17,20,0,4,22,12,0
43829,1,20.2,16,21,0,1,1,0,767,0,0,0,0,9,10,0,23,9,6,0
17461,1,59.38,8,15,0,1,0,4,896,0,0,0,0,26,0,0,12,26,9,4
96449,0,75.23,1,20,0,0,0,1,248,0,0,1,1,31,35,0,6,7,10,1
23297,1,2.46,9,12,0,1,0,2,965,0,1,0,0,32,15,0,5,17,5,5
35151,1,2.16,7,13,1,2,0,0,2378,0,0,0,2,18,20,0,14,9,1,3
43102,0,88.07,9,19,0,1,1,3,641,0,0,0,2,32,35,0,10,3,2,0
84054,0,42.59,16,29,0,2,0,1,822,0,0,0,0,41,25,0,23,9,12,1
80772,1,84.24,18,20,0,2,0,3,682,0,0,0,1,1,0,0,19,8,9,0
26003,1,350.53,11,22,0,4,0,1,1158,0,0,0,0,23,15,0,16,22,5,3
13561,1,102.2,23,14,0,1,0,1,460,0,0,0,1,12,0,0,21,19,4,5
30295,1,11.44,13,19,1,2,0,0,542,1,0,0,0,11,35,0,21,11,3,1
26279,0,39.26,9,25,0,2,0,4,42,0,0,0,0,21,15,0,16,19,5,0
29377,1,11.22,2,14,0,0,1,4,772,0,1,0,1,25,25,0,23,22,9,0
24764,1,6.71,6,15,1,2,0,2,2034,0,0,0,0,12,10,0,0,24,9,2
80203,0,45.44,6,16,0,0,0,1,1515,0,0,0,0,17,15,0,18,16,2,6
91142,0,16.09,13,14,0,2,0,4,1692,0,0,0,0,35,15,0,6,6,4,6
56990,1,0.03,9,10,0,0,0,4,1716,0,0,0,1,25,0,0,13,14,9,6
88000,0,1.54,15,19,0,3,0,5,1347,0,0,0,1,41,45,0,17,7,8,3
17782,1,14.59,18,21,0,1,0,1,990,0,0,0,1,44,10,0,19,8,7,1
44326,0,10.46,10,17,0,0,0,2,591,0,0,0,1,27,15,0,18,28,10,1
89313,1,125.58,7,20,0,0,1,2,1524,0,0,0,1,19,10,0,6,5,11,2
82630,1,2.14,23,24,0,2,1,2,932,0,0,0,0,37,20,0,2,17,3,0
83930,1,27.53,14,12,0,3,0,2,1635,0,0,0,0,14,0,0,21,28,9,6
18654,1,53.76,10,24,0,4,0,2,430,0,0,0,0,25,15,0,12,28,8,3
97922,1,19.61,2,17,0,2,1,3,1107,0,0,0,0,44,20,0,19,8,11,5
51858,1,296.52,18,17,0,3,0,5,1240,0,0,0,0,10,20,0,15,27,3,3
76944,0,51.15,0,24,0,2,0,1,43,0,0,0,0,27,15,0,8,16,8,5
34630,1,1.87,15,18,0,4,0,3,766,0,0,0,0,13,15,0,11,25,8,0
47605,1,39.92,21,17,1,0,0,1,2183,0,0,0,0,34,10,0,4,7,1,1
89144,1,46.22,10,16,0,3,0,3,2024,0,1,0,0,26,15,0,16,26,8,1
78375,1,51.42,19,19,0,1,0,1,1447,0,0,0,0,32,0,0,10,17,8,6
81172,1,32.93,20,15,0,0,0,3,478,0,0,0,1,3,0,0,5,19,12,4
17032,1,14.54,18,22,0,0,0,3,2212,0,0,0,1,5,0,0,22,24,11,0
36287,1,28.61,8,12,0,0,0,2,707,0,1,0,0,5,15,0,17,29,11,5
88680,0,56.11,20,17,0,1,0,1,1145,0,0,0,0,30,15,0,6,26,10,6
40269,1,13.64,8,18,0,2,0,4,766,0,0,0,0,5,0,0,6,10,10,4
11152,1,11.99,0,21,1,2,0,3,2473,0,0,0,1,31,10,0,0,31,8,6
97210,0,79.59,16,16,0,1,0,4,96,0,0,0,1,31,15,0,11,25,6,2
90513,1,68.34,21,20,0,1,0,1,398,0,0,1,0,19,20,0,19,4,2,1
80241,0,34.0,16,17,0,1,0,3,1661,0,0,0,0,26,15,0,2,5,4,5
17660,0,780.47,8,24,0,0,0,1,222,0,0,0,0,5,30,0,16,18,1,5
61839,1,10.39,14,15,0,1,0,3,2106,0,0,0,0,38,10,0,19,6,12,5
54158,1,45.36,20,17,0,5,0,2,2487,0,0,0,1,44,25,0,3,31,5,5
20729,1,71.1,23,15,0,3,0,4,803,0,0,0,1,44,10,0,12,15,6,6
85505,1,3.15,10,20,0,0,0,1,1144,0,0,0,0,23,0,0,8,3,2,0
39376,0,35.7,12,21,0,2,0,3,2420,0,0,0,0,28,15,0,11,2,3,6
44361,1,23.29,12,15,0,2,0,6,309,0,0,0,0,16,20,0,22,12,1,6
77101,1,61.64,8,15,0,3,0,4,1158,0,0,0,0,33,0,0,10,10,11,0
41848,1,2.75,17,23,0,1,1,5,2480,0,0,0,0,19,30,0,4,31,10,4
64373,1,61.96,1,24,0,2,0,2,143,0,0,0,0,31,0,0,16,5,10,6
36183,1,61.09,16,21,0,2,0,2,837,0,0,0,0,15,0,0,15,2,1,3
84065,1,57.35,23,16,0,0,0,3,1978,0,1,0,0,3,15,0,21,13,1,0
24017,1,33.84,6,25,0,2,0,2,254,0,0,0,0,38,10,1,16,31,7,3
32974,1,140.25,17,26,1,1,0,4,1741,0,0,0,0,12,10,0,19,11,10,5
16784,1,59.18,12,16,0,2,0,0,958,0,0,0,0,20,0,0,10,12,11,2
29763,0,74.7,15,26,0,0,0,1,1441,0,0,0,1,35,15,0,0,10,12,2
44997,1,11.86,17,16,0,1,0,3,504,0,0,0,0,37,10,0,2,21,11,4
11729,0,20.09,2,20,0,1,0,2,2186,0,0,0,0,17,15,0,2,13,8,2
70455,0,36.98,17,15,0,1,0,1,399,0,0,0,0,37,25,0,2,2,4,2
10543,1,40.4,12,20,1,0,0,2,461,0,0,0,1,16,10,0,7,26,7,5
81531,1,73.24,15,15,0,2,0,3,397,0,0,0,0,31,0,0,16,4,8,0
19960,1,6.61,11,21,0,1,0,4,679,0,0,0,0,2,0,0,14,10,8,6
35381,1,5.82,9,19,0,8,0,1,1254,0,0,0,1,17,15,0,1,17,6,1
62654,1,787.38,18,23,0,2,1,1,2416,0,0,0,0,3,25,0,11,15,12,0
26490,0,34.28,8,16,0,2,0,2,1507,0,0,0,0,28,15,0,23,25,12,3
88066,0,16.16,10,9,0,2,0,1,344,0,0,0,1,30,15,0,7,17,8,6
52840,0,5.67,9,20,0,6,0,4,2491,0,0,0,0,38,40,0,4,3,3,0
73553,1,53.38,8,26,0,0,1,1,383,0,0,0,0,1,10,0,23,27,9,5
22642,0,24.85,2,15,1,1,0,1,231,0,0,0,0,37,35,0,21,9,5,4
52293,1,22.96,17,11,0,3,0,2,1602,1,0,0,0,44,35,0,19,1,9,0
38056,1,146.18,12,12,0,2,0,3,1982,0,0,0,0,19,0,0,4,21,4,0
98083,1,1083.83,7,18,0,1,0,4,796,0,1,0,0,28,30,0,22,7,4,0
93183,0,372.33,10,22,0,3,0,3,1172,0,0,0,0,36,25,0,21,4,10,5
12023,1,64.78,14,24,0,3,0,0,479,1,0,0,0,20,25,0,21,18,10,5
69456,1,95.0,22,14,0,2,0,0,2426,0,0,0,0,16,0,0,11,4,8,0
42469,1,47.0,11,11,0,4,0,1,1945,0,0,0,0,12,15,0,6,24,12,2
44934,1,23.65,11,15,0,2,1,0,2077,0,0,0,2,41,30,0,1,7,7,0
28676,1,40.21,22,12,0,1,0,3,1027,0,0,0,0,44,10,0,18,4,1,5
88630,0,30.08,12,16,0,0,0,4,1778,0,0,0,0,21,15,0,14,26,11,2
58950,1,86.42,15,22,1,5,0,3,129,0,0,0,1,9,25,0,18,9,1,3
44224,1,1063.82,11,21,1,2,0,2,480,0,0,0,0,38,35,0,20,28,1,1
75125,0,34.73,6,16,0,3,1,4,678,0,0,0,0,17,25,1,5,20,2,3
36474,1,21.06,10,20,0,10,1,8,1070,0,0,0,1,9,45,0,21,17,9,2
72387,1,81.51,19,21,0,4,0,2,2083,0,0,0,0,24,15,0,21,7,11,4
30407,0,91.73,0,18,0,7,0,1,854,0,0,0,0,39,40,0,1,25,3,1
27831,0,68.75,3,21,0,1,1,3,1145,0,0,0,0,5,25,0,15,11,8,0
57988,1,3.37,12,26,0,0,0,1,1650,0,0,0,0,21,0,0,4,31,7,3
70576,0,32.91,19,15,0,1,0,2,1311,0,0,0,1,4,15,0,16,11,7,4
15572,1,45.44,8,14,0,2,0,0,1174,0,0,0,1,1,0,0,1,11,1,5
35119,1,12.61,22,20,0,2,0,0,1804,0,0,0,1,14,0,0,21,25,12,3
10457,1,5.54,16,16,0,5,0,2,1176,0,0,0,0,17,15,0,14,28,6,5
65448,0,48.44,8,21,0,1,0,1,1120,0,0,0,0,20,15,0,18,21,4,0
54993,1,102.38,17,18,0,2,0,6,703,0,1,0,0,9,35,0,7,30,6,0
42310,1,16.66,9,9,1,1,1,0,756,0,0,0,0,2,20,0,2,9,12,1
24287,0,63.36,18,30,1,1,0,2,2142,0,0,0,0,6,25,0,20,28,4,0
41913,1,52.52,4,10,0,3,0,8,1644,0,0,0,0,17,20,0,1,18,5,6
33579,0,26.74,9,15,0,1,0,4,2222,0,1,0,0,12,30,0,5,5,4,5
84894,1,1107.68,8,20,0,1,0,2,1122,0,0,0,1,4,15,0,19,4,1,5
10933,1,21.61,14,25,0,0,0,8,259,0,0,0,0,10,20,0,13,16,11,6
54311,1,41.88,16,15,0,0,0,2,654,0,0,1,1,44,30,0,4,22,9,0
36103,0,43.5,15,23,0,2,0,5,986,0,0,0,0,22,35,0,4,26,6,3
79619,1,52.49,14,23,0,2,0,0,2068,0,0,0,0,22,0,0,7,3,1,4
81541,1,54.62,13,22,0,7,0,0,1014,0,0,0,0,26,15,0,4,9,7,2
20747,1,39.75,11,15,0,1,0,3,82,0,0,0,0,18,0,0,18,11,2,1
16404,1,0.35,23,21,0,1,0,3,2003,0,0,0,0,26,0,0,5,1,8,4
36726,0,68.74,15,17,0,5,0,1,460,0,0,0,0,9,30,0,0,16,8,5
37668,1,67.17,18,18,0,0,0,4,1335,0,0,0,0,12,0,0,21,5,4,5
96356,0,25.42,15,14,0,0,0,2,2109,0,0,0,0,20,15,0,19,2,4,2
80179,1,355.71,5,30,0,2,0,1,1852,0,0,0,1,12,0,0,23,20,8,2
63387,1,38.43,8,15,0,1,0,2,730,0,0,0,1,40,10,0,10,23,11,6
58326,1,15.91,5,20,0,1,0,1,1039,0,0,0,0,3,0,0,13,21,4,0
99520,1,40.0,20,19,0,3,1,3,1614,0,0,0,0,4,10,0,17,28,6,5
